event_name,event_date,event_location,fighter_1,fighter_2,winner,weight_class,method,round,time,f1_kd,f1_sig_str,f1_sig_str_percent,f1_total_str,f1_td,f1_td_percent,f1_sub_att,f1_rev,f1_ctrl,f1_sig_str_head,f1_sig_str_body,f1_sig_str_leg,f1_sig_str_distance,f1_sig_str_clinch,f1_sig_str_ground,f2_kd,f2_sig_str,f2_sig_str_percent,f2_total_str,f2_td,f2_td_percent,f2_sub_att,f2_rev,f2_ctrl,f2_sig_str_head,f2_sig_str_body,f2_sig_str_leg,f2_sig_str_distance,f2_sig_str_clinch,f2_sig_str_ground
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022","Houston, Texas, USA",King Green,Nasrat Haqparast,King Green,Lightweight,U-DEC,3,5:00,0,38 of 71,53%,38 of 71,0 of 0,---,0,0,0:00,53%,28 of 60,5 of 6,5 of 5,38 of 71,0 of 0,0,17 of 51,33%,17 of 51,0 of 0,---,0,0,0:00,33%,9 of 37,7 of 10,1 of 4,17 of 51,0 of 0
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022","Houston, Texas, USA",Renato Moicano,Alexander Hernandez,Renato Moicano,Lightweight,SUB Rear Naked Choke,2,1:23,0,27 of 64,42%,28 of 65,0 of 0,---,0,0,0:05,42%,10 of 42,8 of 12,9 of 10,26 of 62,0 of 1,0,10 of 26,38%,15 of 31,2 of 5,40%,0,0,1:31,38%,8 of 23,1 of 1,1 of 2,10 of 26,0 of 0
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022","Houston, Texas, USA",Jared Cannonier,Derek Brunson,Jared Cannonier,Middleweight,KO/TKO Elbows,2,4:29,0,16 of 35,45%,18 of 37,0 of 0,---,0,0,0:00,45%,13 of 31,2 of 2,1 of 2,9 of 28,7 of 7,1,20 of 41,48%,25 of 46,2 of 9,22%,1,0,2:00,48%,12 of 30,6 of 9,2 of 2,18 of 35,1 of 3
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022","Houston, Texas, USA",Tai Tuivasa,Derrick Lewis,Tai Tuivasa,Heavyweight,KO/TKO Elbow,2,1:40,0,16 of 24,66%,20 of 28,2 of 3,66%,0,0,1:24,66%,14 of 21,2 of 3,0 of 0,3 of 6,5 of 8,0,14 of 21,66%,25 of 32,0 of 0,---,0,0,2:06,66%,3 of 8,9 of 9,2 of 4,3 of 5,11 of 16
UFC 271: Adesanya vs. Whittaker 2,"February 12, 2022","Houston, Texas, USA",Israel Adesanya,Robert Whittaker,Israel Adesanya,Middleweight,U-DEC,5,5:00,1,18 of 34,52%,18 of 34,0 of 0,---,0,0,0:01,52%,3 of 14,4 of 6,11 of 14,18 of 34,0 of 0,0,9 of 21,42%,9 of 21,0 of 2,0%,0,0,0:00,42%,3 of 12,1 of 1,5 of 8,9 of 20,0 of 1
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Malcolm Gordon,Denys Bondar,Malcolm Gordon,Flyweight,KO/TKO,1,1:22,0,3 of 11,27%,6 of 15,1 of 1,100%,1,1,0:15,27%,3 of 11,0 of 0,0 of 0,3 of 11,0 of 0,0,4 of 5,80%,4 of 5,1 of 1,100%,0,0,0:37,80%,2 of 3,0 of 0,2 of 2,4 of 5,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Phil Rowe,Jason Witt,Phil Rowe,Welterweight,KO/TKO Punches,2,2:15,0,3 of 11,27%,19 of 31,2 of 3,66%,0,0,3:46,27%,2 of 8,0 of 2,1 of 1,3 of 11,0 of 0,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,28%,2 of 7,0 of 0,0 of 0,2 of 7,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Jailton Almeida,Danilo Marques,Jailton Almeida,Light Heavyweight,KO/TKO Punches,1,2:57,0,30 of 51,58%,37 of 60,2 of 2,100%,0,0,2:48,58%,30 of 51,0 of 0,0 of 0,0 of 1,0 of 0,0,0 of 0,---,2 of 2,0 of 0,---,0,0,0:00,---,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Alexis Davis,Julija Stoliarenko,Alexis Davis,Women's Bantamweight,U-DEC,3,5:00,0,22 of 26,84%,63 of 75,1 of 1,100%,0,0,4:52,84%,22 of 26,0 of 0,0 of 0,0 of 0,0 of 0,0,3 of 3,100%,20 of 23,0 of 0,---,3,0,0:00,100%,2 of 2,1 of 1,0 of 0,1 of 1,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",John Castaneda,Miles Johns,John Castaneda,Bantamweight,SUB Arm Triangle,3,1:38,0,11 of 27,40%,11 of 27,0 of 0,---,0,0,0:00,40%,8 of 24,2 of 2,1 of 1,11 of 27,0 of 0,0,16 of 48,33%,16 of 48,0 of 0,---,0,0,0:00,33%,7 of 30,2 of 3,7 of 15,16 of 48,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Hakeem Dawodu,Michael Trizano,Hakeem Dawodu,Featherweight,U-DEC,3,5:00,0,43 of 81,53%,45 of 83,0 of 0,---,0,0,0:07,53%,15 of 45,11 of 17,17 of 19,42 of 80,1 of 1,0,25 of 48,52%,25 of 48,0 of 0,---,0,0,0:00,52%,10 of 30,9 of 11,6 of 7,23 of 46,2 of 2
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Chidi Njokuani,Marc-Andre Barriault,Chidi Njokuani,Middleweight,KO/TKO Punches,1,0:16,1,11 of 11,100%,13 of 13,0 of 0,---,0,0,0:04,100%,9 of 9,1 of 1,1 of 1,4 of 4,0 of 0,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:00,100%,1 of 1,0 of 0,1 of 1,2 of 2,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Julian Erosa,Steven Peterson,Julian Erosa,Featherweight,S-DEC,3,5:00,0,45 of 96,46%,49 of 100,0 of 0,---,0,0,0:00,46%,35 of 84,7 of 9,3 of 3,43 of 94,2 of 2,0,39 of 71,54%,41 of 73,0 of 1,0%,0,0,0:21,54%,22 of 48,3 of 4,14 of 19,37 of 69,2 of 2
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Brendan Allen,Sam Alvey,Brendan Allen,Light Heavyweight,SUB Rear Naked Choke,2,2:10,0,18 of 43,41%,18 of 43,0 of 0,---,0,0,0:07,41%,16 of 40,1 of 2,1 of 1,18 of 42,0 of 1,0,25 of 37,67%,25 of 37,0 of 1,0%,0,0,0:34,67%,11 of 22,10 of 11,4 of 4,23 of 34,2 of 3
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Shavkat Rakhmonov,Carlston Harris,Shavkat Rakhmonov,Welterweight,KO/TKO Kick,1,4:10,1,13 of 28,46%,16 of 31,1 of 3,33%,0,0,0:52,46%,10 of 25,3 of 3,0 of 0,9 of 20,0 of 0,0,10 of 27,37%,15 of 35,0 of 0,---,0,0,0:44,37%,3 of 13,6 of 10,1 of 4,8 of 25,2 of 2
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Nick Maximov,Punahele Soriano,Nick Maximov,Middleweight,S-DEC,3,5:00,0,15 of 21,71%,22 of 28,0 of 0,---,0,0,0:40,71%,11 of 17,4 of 4,0 of 0,6 of 12,1 of 1,0,5 of 14,35%,10 of 20,3 of 7,42%,1,0,2:16,35%,2 of 9,3 of 5,0 of 0,5 of 14,0 of 0
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Sean Strickland,Jack Hermansson,Sean Strickland,Middleweight,S-DEC,5,5:00,0,26 of 47,55%,26 of 47,0 of 2,0%,0,0,0:00,55%,4 of 15,11 of 20,11 of 12,25 of 46,1 of 1,0,22 of 51,43%,24 of 53,0 of 0,---,0,0,0:00,43%,19 of 46,3 of 5,0 of 0,20 of 49,2 of 2
UFC Fight Night: Hermansson vs. Strickland,"February 05, 2022","Las Vegas, Nevada, USA",Bryan Battle,Tresean Gore,Bryan Battle,Middleweight,U-DEC,3,5:00,0,15 of 26,57%,15 of 26,0 of 0,---,0,0,0:00,57%,7 of 18,2 of 2,6 of 6,15 of 26,0 of 0,0,50 of 79,63%,50 of 79,0 of 0,---,0,0,0:00,63%,16 of 36,21 of 30,13 of 13,50 of 79,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Victor Henry,Raoni Barcelos,Victor Henry,Bantamweight,U-DEC,3,5:00,0,40 of 79,50%,40 of 79,1 of 3,33%,0,0,0:09,50%,32 of 71,2 of 2,6 of 6,38 of 76,1 of 1,0,54 of 113,47%,61 of 120,0 of 0,---,0,0,0:13,47%,28 of 75,22 of 34,4 of 4,44 of 99,10 of 14
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Vanessa Demopoulos,Silvana Gomez Juarez,Vanessa Demopoulos,Women's Strawweight,SUB Armbar,1,2:25,1,10 of 18,55%,10 of 18,0 of 0,---,0,0,1:11,55%,9 of 16,0 of 0,1 of 2,3 of 6,0 of 0,0,4 of 12,33%,4 of 12,0 of 0,---,2,0,0:00,33%,0 of 4,2 of 4,2 of 4,4 of 12,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Matt Frevola,Genaro Valdez,Matt Frevola,Lightweight,KO/TKO Punches,1,3:15,4,60 of 101,59%,71 of 114,0 of 0,---,0,0,1:07,59%,56 of 93,3 of 7,1 of 1,11 of 27,6 of 15,0,10 of 38,26%,10 of 38,0 of 1,0%,0,0,0:08,26%,9 of 36,0 of 0,1 of 2,7 of 27,3 of 11
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Tony Gravely,Saimon Oliveira,Tony Gravely,Bantamweight,U-DEC,3,5:00,0,5 of 21,23%,14 of 36,2 of 5,40%,0,0,4:31,23%,4 of 20,0 of 0,1 of 1,2 of 5,0 of 0,0,4 of 6,66%,5 of 7,0 of 0,---,2,0,0:03,66%,2 of 4,1 of 1,1 of 1,4 of 6,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Jack Della Maddalena,Pete Rodriguez,Jack Della Maddalena,Welterweight,KO/TKO Punch,1,2:59,1,43 of 81,53%,43 of 81,0 of 0,---,0,0,0:01,53%,38 of 75,5 of 6,0 of 0,40 of 78,0 of 0,0,25 of 69,36%,25 of 69,0 of 0,---,0,0,0:00,36%,12 of 47,6 of 14,7 of 8,25 of 69,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Jasmine Jasudavicius,Kay Hansen,Jasmine Jasudavicius,Women's Flyweight,U-DEC,3,5:00,0,12 of 30,40%,18 of 39,0 of 4,0%,0,0,0:59,40%,8 of 24,3 of 4,1 of 2,10 of 28,2 of 2,0,18 of 31,58%,41 of 55,1 of 1,100%,0,0,2:14,58%,14 of 24,4 of 7,0 of 0,9 of 20,3 of 4
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Michael Morales,Trevin Giles,Michael Morales,Welterweight,KO/TKO Punches,1,4:06,1,26 of 42,61%,28 of 44,0 of 1,0%,0,1,1:05,61%,23 of 39,0 of 0,3 of 3,12 of 24,0 of 0,0,8 of 15,53%,8 of 15,1 of 4,25%,1,0,1:12,53%,3 of 10,1 of 1,4 of 4,8 of 15,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Said Nurmagomedov,Cody Stamann,Said Nurmagomedov,Bantamweight,SUB Guillotine Choke,1,0:47,0,1 of 4,25%,1 of 4,0 of 2,0%,0,0,0:10,25%,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0,7 of 13,53%,7 of 13,0 of 1,0%,1,0,0:02,53%,4 of 9,1 of 2,2 of 2,7 of 13,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Michel Pereira,Andre Fialho,Michel Pereira,Welterweight,U-DEC,3,5:00,0,17 of 43,39%,17 of 45,0 of 2,0%,0,0,0:00,39%,4 of 24,11 of 17,2 of 2,17 of 43,0 of 0,0,12 of 41,29%,12 of 41,0 of 0,---,0,0,0:19,29%,12 of 40,0 of 1,0 of 0,10 of 35,0 of 0
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Deiveson Figueiredo,Brandon Moreno,Deiveson Figueiredo,Flyweight,U-DEC,5,5:00,0,10 of 34,29%,11 of 35,0 of 0,---,0,0,0:30,29%,5 of 28,2 of 3,3 of 3,9 of 33,1 of 1,0,15 of 23,65%,18 of 26,1 of 3,33%,0,0,1:18,65%,2 of 5,5 of 6,8 of 12,11 of 19,3 of 3
UFC 270: Ngannou vs. Gane,"January 22, 2022","Anaheim, California, USA",Francis Ngannou,Ciryl Gane,Francis Ngannou,Heavyweight,U-DEC,5,5:00,0,12 of 31,38%,14 of 33,0 of 0,---,0,0,0:40,38%,3 of 18,8 of 11,1 of 2,8 of 24,4 of 7,0,15 of 20,75%,24 of 29,0 of 2,0%,0,0,1:05,75%,4 of 7,9 of 11,2 of 2,10 of 14,5 of 6
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",TJ Brown,Charles Rosa,TJ Brown,Lightweight,U-DEC,3,5:00,0,35 of 67,52%,38 of 70,3 of 4,75%,1,0,1:36,52%,26 of 56,8 of 10,1 of 1,31 of 60,2 of 5,0,34 of 73,46%,39 of 78,0 of 0,---,0,0,0:07,46%,14 of 49,5 of 9,15 of 15,34 of 72,0 of 1
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Brian Kelleher,Kevin Croom,Brian Kelleher,Featherweight,U-DEC,3,5:00,1,11 of 29,37%,15 of 35,1 of 2,50%,0,0,0:17,37%,7 of 24,4 of 5,0 of 0,9 of 26,2 of 3,0,33 of 88,37%,43 of 104,0 of 1,0%,0,0,0:24,37%,17 of 68,6 of 8,10 of 12,32 of 84,1 of 4
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Court McGee,Ramiz Brahimaj,Court McGee,Welterweight,U-DEC,3,5:00,1,30 of 51,58%,42 of 63,2 of 4,50%,0,0,2:58,58%,13 of 31,13 of 16,4 of 4,28 of 48,1 of 2,0,15 of 33,45%,17 of 35,0 of 0,---,0,0,0:00,45%,11 of 29,4 of 4,0 of 0,13 of 30,2 of 3
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Jamie Pickett,Joseph Holmes,Jamie Pickett,Middleweight,U-DEC,3,5:00,0,10 of 23,43%,12 of 25,1 of 2,50%,0,0,1:24,43%,4 of 15,3 of 3,3 of 5,9 of 22,1 of 1,0,24 of 35,68%,26 of 37,0 of 0,---,0,0,0:54,68%,13 of 21,7 of 9,4 of 5,17 of 28,7 of 7
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Bill Algeo,Joanderson Brito,Bill Algeo,Featherweight,U-DEC,3,5:00,0,11 of 17,64%,28 of 37,0 of 0,---,0,1,1:12,64%,6 of 10,3 of 4,2 of 3,8 of 13,2 of 3,0,2 of 14,14%,5 of 17,2 of 2,100%,0,0,2:59,14%,0 of 10,1 of 3,1 of 1,2 of 11,0 of 2
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Viacheslav Borshchev,Dakota Bush,Viacheslav Borshchev,Lightweight,KO/TKO Punch,1,3:47,0,11 of 30,36%,11 of 30,2 of 3,66%,0,0,1:30,36%,8 of 25,2 of 3,1 of 2,8 of 27,2 of 2,1,16 of 27,59%,17 of 28,0 of 0,---,0,1,0:28,59%,9 of 19,5 of 5,2 of 3,6 of 15,4 of 4
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Katlyn Cerminara,Jennifer Maia,Katlyn Cerminara,Women's Flyweight,U-DEC,3,5:00,0,16 of 41,39%,24 of 50,1 of 1,100%,0,0,2:14,39%,8 of 32,6 of 7,2 of 2,15 of 40,1 of 1,0,14 of 32,43%,19 of 37,0 of 0,---,0,0,0:08,43%,7 of 23,1 of 1,6 of 8,14 of 32,0 of 0
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Brandon Royval,Rogerio Bontorin,Brandon Royval,Flyweight,S-DEC,3,5:00,0,9 of 50,18%,18 of 60,0 of 0,---,0,0,0:00,18%,3 of 30,5 of 13,1 of 7,7 of 48,1 of 1,0,10 of 20,50%,10 of 21,2 of 2,100%,0,0,1:55,50%,5 of 15,0 of 0,5 of 5,10 of 19,0 of 0
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Jake Collier,Chase Sherman,Jake Collier,Heavyweight,SUB Rear Naked Choke,1,2:26,0,20 of 49,40%,20 of 50,1 of 1,100%,1,0,1:07,40%,18 of 46,2 of 2,0 of 1,12 of 36,0 of 0,0,10 of 17,58%,10 of 17,0 of 0,---,0,0,0:00,58%,8 of 15,1 of 1,1 of 1,10 of 17,0 of 0
UFC Fight Night: Kattar vs. Chikadze,"January 15, 2022","Las Vegas, Nevada, USA",Calvin Kattar,Giga Chikadze,Calvin Kattar,Featherweight,U-DEC,5,5:00,0,4 of 7,57%,17 of 23,1 of 1,100%,1,1,3:19,57%,2 of 5,0 of 0,2 of 2,3 of 5,0 of 0,0,8 of 19,42%,9 of 20,0 of 0,---,0,1,0:09,42%,4 of 14,2 of 2,2 of 3,8 of 19,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Justin Tafa,Harry Hunsucker,Justin Tafa,Heavyweight,KO/TKO Kick,1,1:53,1,5 of 10,50%,5 of 10,0 of 0,---,0,0,1:02,50%,4 of 9,1 of 1,0 of 0,4 of 8,0 of 0,0,5 of 9,55%,5 of 9,0 of 1,0%,1,0,0:00,55%,2 of 5,1 of 1,2 of 3,5 of 9,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Jordan Leavitt,Matt Sayles,Jordan Leavitt,Lightweight,SUB Inverted Triangle,2,2:05,0,5 of 11,45%,18 of 28,1 of 5,20%,1,0,2:44,45%,2 of 5,0 of 3,3 of 3,4 of 10,0 of 0,0,4 of 17,23%,4 of 17,0 of 0,---,1,0,0:38,23%,0 of 6,2 of 6,2 of 5,4 of 17,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Don'Tale Mayes,Josh Parisian,Don'Tale Mayes,Heavyweight,KO/TKO Elbows,3,3:26,0,6 of 14,42%,40 of 51,3 of 4,75%,0,0,4:05,42%,4 of 12,1 of 1,1 of 1,2 of 8,0 of 0,0,3 of 6,50%,6 of 9,0 of 0,---,0,0,0:03,50%,3 of 6,0 of 0,0 of 0,2 of 4,1 of 2
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Raquel Pennington,Macy Chiasson,Raquel Pennington,Women's Featherweight,SUB Guillotine Choke,2,3:07,0,24 of 38,63%,37 of 51,0 of 0,---,0,0,0:31,63%,10 of 21,11 of 14,3 of 3,21 of 35,3 of 3,0,15 of 48,31%,48 of 83,1 of 1,100%,0,0,1:07,31%,11 of 39,4 of 9,0 of 0,13 of 45,1 of 2
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Charles Jourdain,Andre Ewell,Charles Jourdain,Featherweight,U-DEC,3,5:00,0,25 of 43,58%,28 of 46,0 of 0,---,0,0,0:00,58%,7 of 18,8 of 12,10 of 13,24 of 42,1 of 1,0,23 of 62,37%,25 of 65,1 of 1,100%,0,0,0:35,37%,10 of 47,6 of 8,7 of 7,23 of 60,0 of 2
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Melissa Gatto,Sijara Eubanks,Melissa Gatto,Women's Flyweight,KO/TKO Kick,3,0:45,0,8 of 18,44%,23 of 37,0 of 1,0%,0,1,4:30,44%,8 of 16,0 of 2,0 of 0,1 of 8,0 of 0,0,2 of 5,40%,20 of 23,0 of 0,---,0,0,0:08,40%,1 of 4,0 of 0,1 of 1,2 of 5,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Ricky Simon,Raphael Assuncao,Ricky Simon,Bantamweight,KO/TKO Punch,2,2:14,0,4 of 10,40%,7 of 13,0 of 0,---,0,0,0:00,40%,1 of 7,0 of 0,3 of 3,4 of 10,0 of 0,0,8 of 15,53%,17 of 26,2 of 3,66%,0,0,3:59,53%,6 of 13,2 of 2,0 of 0,2 of 6,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Gerald Meerschaert,Dustin Stoltzfus,Gerald Meerschaert,Middleweight,SUB Rear Naked Choke,3,2:58,0,5 of 11,45%,24 of 30,1 of 1,100%,0,0,2:21,45%,3 of 9,1 of 1,1 of 1,3 of 8,0 of 0,0,4 of 5,80%,7 of 8,1 of 1,100%,1,0,2:03,80%,3 of 4,1 of 1,0 of 0,4 of 5,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Cub Swanson,Darren Elkins,Cub Swanson,Featherweight,KO/TKO Punches,1,2:12,1,18 of 30,60%,18 of 30,0 of 0,---,0,0,0:09,60%,16 of 28,2 of 2,0 of 0,16 of 26,0 of 0,0,2 of 19,10%,5 of 22,0 of 2,0%,0,0,0:00,10%,2 of 18,0 of 1,0 of 0,2 of 19,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Mateusz Gamrot,Diego Ferreira,Mateusz Gamrot,Lightweight,KO/TKO Knee,2,3:26,0,18 of 56,32%,19 of 59,0 of 0,---,0,0,0:00,32%,7 of 34,5 of 13,6 of 9,17 of 54,1 of 2,0,14 of 31,45%,20 of 39,3 of 3,100%,0,0,0:27,45%,7 of 23,4 of 5,3 of 3,14 of 30,0 of 0
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Derrick Lewis,Chris Daukaus,Derrick Lewis,Heavyweight,KO/TKO Punches,1,3:36,1,14 of 28,50%,14 of 28,0 of 1,0%,0,0,0:00,50%,12 of 26,1 of 1,1 of 1,11 of 24,3 of 4,0,10 of 19,52%,10 of 19,0 of 0,---,0,0,0:00,52%,6 of 14,1 of 1,3 of 4,8 of 15,2 of 4
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Amanda Lemos,Angela Hill,Amanda Lemos,Women's Strawweight,S-DEC,3,5:00,1,21 of 46,45%,24 of 51,0 of 1,0%,0,0,1:05,45%,16 of 39,2 of 4,3 of 3,10 of 26,3 of 4,0,10 of 29,34%,15 of 35,0 of 1,0%,0,1,1:05,34%,6 of 25,2 of 2,2 of 2,8 of 27,2 of 2
UFC Fight Night: Lewis vs. Daukaus,"December 18, 2021","Las Vegas, Nevada, USA",Belal Muhammad,Stephen Thompson,Belal Muhammad,Welterweight,U-DEC,3,5:00,0,10 of 16,62%,28 of 36,0 of 0,---,0,0,0:45,62%,8 of 14,2 of 2,0 of 0,8 of 13,1 of 1,0,44 of 72,61%,64 of 111,3 of 4,75%,0,0,3:07,61%,42 of 69,1 of 1,1 of 2,2 of 7,1 of 1
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Gillian Robertson,Priscila Cachoeira,Gillian Robertson,Women's Flyweight,SUB Rear Naked Choke,1,4:59,0,32 of 43,74%,52 of 66,1 of 4,25%,1,0,2:49,74%,26 of 35,3 of 5,3 of 3,9 of 17,2 of 2,0,20 of 36,55%,22 of 39,0 of 0,---,0,0,0:06,55%,17 of 31,3 of 5,0 of 0,18 of 34,1 of 1
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Tony Kelley,Randy Costa,Tony Kelley,Bantamweight,KO/TKO Elbows,2,4:15,0,16 of 37,43%,17 of 38,0 of 0,---,0,0,1:28,43%,8 of 29,8 of 8,0 of 0,8 of 29,8 of 8,0,35 of 90,38%,50 of 105,0 of 0,---,0,0,1:43,38%,6 of 48,23 of 35,6 of 7,17 of 64,18 of 26
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Ryan Hall,Darrick Minner,Ryan Hall,Featherweight,U-DEC,3,5:00,0,5 of 7,71%,33 of 39,0 of 1,0%,2,2,1:40,71%,1 of 3,4 of 4,0 of 0,4 of 5,1 of 1,0,15 of 28,53%,20 of 33,1 of 1,100%,0,1,0:47,53%,7 of 18,4 of 5,4 of 5,11 of 21,3 of 3
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Erin Blanchfield,Miranda Maverick,Erin Blanchfield,Women's Flyweight,U-DEC,3,5:00,0,6 of 17,35%,13 of 24,0 of 0,---,0,0,0:00,35%,2 of 13,1 of 1,3 of 3,6 of 17,0 of 0,0,8 of 16,50%,20 of 31,4 of 4,100%,0,0,4:04,50%,4 of 12,3 of 3,1 of 1,5 of 13,0 of 0
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Andre Muniz,Eryk Anders,Andre Muniz,Middleweight,SUB Armbar,1,3:13,0,8 of 16,50%,12 of 20,2 of 5,40%,2,0,2:18,50%,6 of 14,1 of 1,1 of 1,5 of 12,2 of 2,0,3 of 13,23%,3 of 13,0 of 1,0%,0,0,0:00,23%,0 of 8,3 of 5,0 of 0,3 of 12,0 of 1
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Bruno Silva,Jordan Wright,Bruno Silva,Middleweight,KO/TKO Punches,1,1:28,0,20 of 26,76%,22 of 28,0 of 0,---,0,0,0:23,76%,9 of 15,10 of 10,1 of 1,11 of 16,9 of 10,1,19 of 29,65%,22 of 33,0 of 0,---,0,0,0:10,65%,18 of 28,0 of 0,1 of 1,8 of 13,3 of 5
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Tai Tuivasa,Augusto Sakai,Tai Tuivasa,Heavyweight,KO/TKO Punches,2,0:26,0,19 of 26,73%,38 of 46,0 of 1,0%,0,0,0:33,73%,4 of 9,12 of 13,3 of 4,3 of 9,16 of 17,0,24 of 37,64%,34 of 47,0 of 1,0%,0,0,1:57,64%,16 of 28,8 of 8,0 of 1,5 of 16,19 of 21
UFC 269: Oliveira vs. Poirier,"December 11, 2021","Las Vegas, Nevada, USA",Dominick Cruz,Pedro Munhoz,Dominick Cruz,Bantamweight,U-DEC,3,5:00,1,21 of 45,46%,26 of 50,0 of 0,---,0,0,0:10,46%,14 of 33,2 of 5,5 of 7,20 of 44,1 of 1,0,25 of 51,49%,25 of 51,1 of 2,50%,0,0,0:03,49%,18 of 42,5 of 7,2 of 2,23 of 49,1 of 1
